1756801594677869568,0.24906,3.22071,-0.35677,0.66428,-0.69502,0.20302,-0.18560,0.40147,0.38653,-0.05017,
1756801594757850880,0.25655,3.29089,-0.37291,0.65873,-0.69421,0.21453,-0.19526,0.32232,0.44179,-0.06866,
1756801594837834240,0.29018,3.26982,-0.36846,0.66148,-0.68535,0.22031,-0.21026,0.36842,0.38795,-0.06551,
1756801594918145536,0.28456,3.35597,-0.38319,0.65024,-0.68936,0.23131,-0.22016,0.28094,0.50628,-0.07949,
1756801594997832704,0.30975,3.39384,-0.39037,0.64577,-0.68611,0.24163,-0.23206,0.29092,0.45747,-0.06605,
1756801595077916160,0.37155,3.49065,-0.38756,0.64317,-0.68134,0.25629,-0.23754,0.41222,0.57744,-0.05382,
1756801595157829376,0.33336,3.50663,-0.41261,0.63678,-0.68007,0.26050,-0.25328,0.24621,0.51382,-0.07424,
1756801595237828864,0.32081,3.56317,-0.42084,0.62850,-0.68049,0.26908,-0.26364,0.18180,0.51430,-0.09543,
1756801595317836032,0.33529,3.60876,-0.42932,0.62748,-0.67255,0.27907,-0.27581,0.15833,0.54180,-0.10529,
1756801595397832448,0.31324,3.61948,-0.43759,0.62174,-0.66882,0.28714,-0.28926,0.10573,0.49761,-0.09026,
1756801595477859584,0.46365,3.69988,-0.42721,0.62360,-0.65787,0.30295,-0.29420,0.36929,0.60096,-0.08247,
1756801595557826048,0.51713,3.77863,-0.43897,0.61847,-0.65309,0.31494,-0.30294,0.40677,0.59436,-0.08366,
1756801595637941248,0.55167,3.81698,-0.44394,0.61552,-0.64643,0.32345,-0.31408,0.44214,0.62570,-0.08822,
1756801595717858560,0.62602,3.87605,-0.44403,0.61279,-0.64082,0.33316,-0.32069,0.61854,0.64957,-0.06898,
1756801595797830912,0.68196,3.94027,-0.45515,0.60977,-0.63376,0.34346,-0.32950,0.54960,0.68845,-0.09792,
1756801595877827328,0.68992,3.97059,-0.46658,0.60090,-0.63329,0.35045,-0.33918,0.56069,0.67755,-0.10772,
1756801595957830656,0.79115,4.05267,-0.47116,0.59683,-0.62621,0.36154,-0.34776,0.62688,0.76885,-0.11427,
1756801596037914880,0.76717,4.08125,-0.48457,0.58567,-0.62529,0.37000,-0.35932,0.50688,0.65007,-0.10839,
1756801596117824256,0.83569,4.13014,-0.48726,0.58209,-0.61626,0.38014,-0.36998,0.51212,0.64481,-0.08822,
1756801596197827584,0.88548,4.15060,-0.48230,0.57632,-0.61086,0.38888,-0.37879,0.64130,0.56945,-0.05461,
1756801596277832960,0.92845,4.18945,-0.48783,0.57139,-0.60124,0.39995,-0.38995,0.49645,0.55013,-0.07190,
1756801596357830144,0.95974,4.21277,-0.49010,0.56398,-0.59355,0.40965,-0.40226,0.49806,0.53211,-0.07428,
1756801596437824512,0.99701,4.27209,-0.49949,0.55558,-0.58396,0.42051,-0.41652,0.43200,0.57736,-0.07211,
