1756801602997821696,6.36411,4.26797,-0.33070,0.52533,-0.51765,0.47596,-0.47909,
1756801603077819136,6.43559,4.27206,-0.32540,0.52543,-0.51744,0.47703,-0.47816,
1756801603157822464,6.50252,4.27864,-0.32273,0.52473,-0.51780,0.47753,-0.47802,
1756801603237819648,6.56426,4.30843,-0.31506,0.52428,-0.51830,0.47641,-0.47909,
1756801603318034944,6.60478,4.31579,-0.30884,0.52746,-0.51367,0.47360,-0.48334,
1756801603397837312,6.67813,4.34960,-0.30751,0.52599,-0.51345,0.47367,-0.48512,
1756801603477902592,6.74900,4.36321,-0.30308,0.52146,-0.51515,0.47930,-0.48268,
1756801603557817856,6.80415,4.37524,-0.29664,0.52301,-0.51070,0.48027,-0.48475,
1756801603637816320,6.87191,4.37326,-0.28686,0.51695,-0.51271,0.48701,-0.48240,
1756801603717893632,6.99204,4.36935,-0.29467,0.51727,-0.50908,0.48576,-0.48714,
1756801603797812992,7.04179,4.37396,-0.29063,0.51443,-0.50700,0.48859,-0.48948,
1756801603877831168,7.13271,4.38078,-0.28783,0.51147,-0.50577,0.49131,-0.49113,
1756801603957812480,7.21724,4.37776,-0.29008,0.50856,-0.50321,0.49512,-0.49295,
1756801604037809920,7.30042,4.38787,-0.28212,0.50692,-0.50003,0.49726,-0.49572,
1756801604117905152,7.36376,4.39430,-0.27883,0.50324,-0.49913,0.50112,-0.49648,
1756801604197813504,7.42900,4.39511,-0.27204,0.50490,-0.49333,0.49942,-0.50228,
1756801604277809920,7.48872,4.39464,-0.26188,0.50234,-0.49247,0.50186,-0.50326,
1756801604357907200,7.56910,4.39785,-0.25684,0.49823,-0.49374,0.50553,-0.50243,
1756801604437809408,7.63108,4.40391,-0.25050,0.49508,-0.49421,0.50779,-0.50279,
1756801604517827840,7.69205,4.40431,-0.24650,0.49516,-0.49188,0.50832,-0.50445,
1756801604597810176,7.74953,4.40489,-0.24150,-0.49648,0.48825,-0.50729,0.50773,
1756801604677818368,7.81774,4.41057,-0.23576,0.49026,-0.49192,0.51202,-0.50546,
1756801604757816832,7.88191,4.40980,-0.23194,0.49090,-0.48995,0.51202,-0.50676,
1756801604837831168,7.96095,4.40492,-0.23323,-0.49354,0.48609,-0.50851,0.51143,
1756801604917843456,8.03929,4.40441,-0.22713,0.48956,-0.48796,0.51259,-0.50939,
1756801604997815808,8.11718,4.40512,-0.22283,0.48934,-0.48729,0.51248,-0.51036,
1756801605077814016,8.19400,4.40701,-0.22472,0.48862,-0.48683,0.51295,-0.51101,
1756801605157832448,8.28305,4.41628,-0.22368,0.48370,-0.49041,0.51678,-0.50840,
1756801605237975552,8.36355,4.41161,-0.22313,-0.48812,0.48583,-0.51257,0.51282,
1756801605317815040,8.43139,4.41107,-0.21686,0.48724,-0.48607,0.51359,-0.51241,
1756801605397810176,8.51056,4.41067,-0.21317,0.48595,-0.48604,0.51463,-0.51262,
1756801605557985024,8.67699,4.40494,-0.20916,0.48584,-0.48482,0.51601,-0.51249,
1756801605637813248,8.74801,4.40720,-0.20113,0.48362,-0.48619,0.51715,-0.51214,
1756801605717811456,8.82904,4.41466,-0.19748,0.48226,-0.48742,0.51803,-0.51136,
1756801605797808896,8.90001,4.41368,-0.19066,0.48281,-0.48656,0.51750,-0.51220,
1756801605877810176,8.97082,4.41107,-0.18267,0.48340,-0.48547,0.51695,-0.51324,
1756801605957808640,9.04444,4.41086,-0.17716,0.48445,-0.48414,0.51711,-0.51333,
1756801606037803776,9.13521,4.39072,-0.18402,0.48443,-0.48394,0.51703,-0.51362,
1756801606117807104,9.19724,4.38641,-0.17165,0.48639,-0.48137,0.51595,-0.51528,
1756801606197818368,9.28356,4.38444,-0.16701,0.48352,-0.48414,0.51802,-0.51329,
1756801606277809920,9.35785,4.37445,-0.16450,0.48442,-0.48316,0.51823,-0.51315,
1756801606357803008,9.43466,4.38046,-0.16230,0.48071,-0.48612,0.52129,-0.51075,
1756801606437802496,9.51738,4.37894,-0.15445,0.48195,-0.48448,0.51978,-0.51268,
1756801606517848832,9.60626,4.38125,-0.15594,0.47705,-0.48875,0.52378,-0.50911,
1756801606597814016,9.67388,4.37925,-0.15160,0.48393,-0.48216,0.51689,-0.51591,
1756801606677810432,9.76559,4.39033,-0.14304,0.47957,-0.48658,0.52037,-0.51232,
1756801606757805824,9.83120,4.38759,-0.13826,0.48330,-0.48251,0.51718,-0.51588,
1756801606837837056,9.91154,4.37771,-0.13480,0.47988,-0.48541,0.52092,-0.51258,
1756801606917812224,9.99027,4.36545,-0.13337,0.48149,-0.48367,0.52034,-0.51331,
